Handle,Variant SKU,Variant Barcode,Title,Command,Variant Command,Tags Command,Body (HTML),Vendor,Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Weight Unit,Variant Image,Image Src,Image Alt Text,Image Position,SEO Title,SEO Description,Status,Variant Country of Origin,Type: Standard ID,Type: Standard Name,Type: Standard,Metafield: custom.compatible_with [list.single_line_text_field],Metafield: custom.multiple_material [list.single_line_text_field],Metafield: custom.storrelse [single_line_text_field],Variant Metafield: custom.farve [list.color],Metafield: mm-google-shopping.custom_product [string]
LCW01-68-092,LCW01-68-092-5,5714864204683,,MERGE,MERGE,MERGE,"Plating Frame PC + Tempered Glass Watch Cover for Apple Watch Series 4/5 40mm - Black    Made of premium plastic edge and tempered glass material, good protection    Electroplating workmanship, smooth and metal-like lustre    Accurate opening for unhindered operation    Protect your watch from daily damages    Quick and easy installationSpecification:    Product size: 6cm+4cm+1.5cm    Product weight: about 20g    Material: pc+ tempered glassCompatible with:    Apple Watch Series 5 40mm    Apple Watch Series 4 40mmPackage included:    1 x Plating Frame PC + Tempered Glass Watch Case    Other items not included",,,Serie,5,Farve,Pink,,,100,shopify,0,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw01-68-092-5.jpg,https://lux-case.com/media/catalog/product/l/c/lcw01-68-092-5.jpg,#serie_5,1,,,active,SE,,,,,,,#e024c4,false
LCW01-68-092,LCW01-68-092-6,5714864204690,,MERGE,MERGE,MERGE,"Plating Frame PC + Tempered Glass Watch Cover for Apple Watch Series 4/5 40mm - Black    Made of premium plastic edge and tempered glass material, good protection    Electroplating workmanship, smooth and metal-like lustre    Accurate opening for unhindered operation    Protect your watch from daily damages    Quick and easy installationSpecification:    Product size: 6cm+4cm+1.5cm    Product weight: about 20g    Material: pc+ tempered glassCompatible with:    Apple Watch Series 5 40mm    Apple Watch Series 4 40mmPackage included:    1 x Plating Frame PC + Tempered Glass Watch Case    Other items not included",,,Serie,6,Farve,Pink,,,100,shopify,3,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw01-68-092-6.jpg,https://lux-case.com/media/catalog/product/l/c/lcw01-68-092-6.jpg,#serie_6,1,,,active,SE,,,,,,,#e024c4,false
LCW01-68-092,LCW01-68-092-7,5714864204706,,MERGE,MERGE,MERGE,"Plating Frame PC + Tempered Glass Watch Cover for Apple Watch Series 4/5 40mm - Black    Made of premium plastic edge and tempered glass material, good protection    Electroplating workmanship, smooth and metal-like lustre    Accurate opening for unhindered operation    Protect your watch from daily damages    Quick and easy installationSpecification:    Product size: 6cm+4cm+1.5cm    Product weight: about 20g    Material: pc+ tempered glassCompatible with:    Apple Watch Series 5 40mm    Apple Watch Series 4 40mmPackage included:    1 x Plating Frame PC + Tempered Glass Watch Case    Other items not included",,,Serie,7,Farve,Pink,,,100,shopify,0,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw01-68-092-7.jpg,https://lux-case.com/media/catalog/product/l/c/lcw01-68-092-7.jpg,#serie_7,1,,,active,SE,,,,,,,#e024c4,false
LCW01-68-092,LCW01-68-092-8,5714864204713,,MERGE,MERGE,MERGE,"Plating Frame PC + Tempered Glass Watch Cover for Apple Watch Series 4/5 40mm - Black    Made of premium plastic edge and tempered glass material, good protection    Electroplating workmanship, smooth and metal-like lustre    Accurate opening for unhindered operation    Protect your watch from daily damages    Quick and easy installationSpecification:    Product size: 6cm+4cm+1.5cm    Product weight: about 20g    Material: pc+ tempered glassCompatible with:    Apple Watch Series 5 40mm    Apple Watch Series 4 40mmPackage included:    1 x Plating Frame PC + Tempered Glass Watch Case    Other items not included",,,Serie,8,Farve,Guld,,,100,shopify,0,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw01-68-092-8.jpg,https://lux-case.com/media/catalog/product/l/c/lcw01-68-092-8.jpg,#serie_8,1,,,active,SE,,,,,,,#b5a748,false
LCW01-68-092,LCW01-68-092-9,5714864204720,,MERGE,MERGE,MERGE,"Plating Frame PC + Tempered Glass Watch Cover for Apple Watch Series 4/5 40mm - Black    Made of premium plastic edge and tempered glass material, good protection    Electroplating workmanship, smooth and metal-like lustre    Accurate opening for unhindered operation    Protect your watch from daily damages    Quick and easy installationSpecification:    Product size: 6cm+4cm+1.5cm    Product weight: about 20g    Material: pc+ tempered glassCompatible with:    Apple Watch Series 5 40mm    Apple Watch Series 4 40mmPackage included:    1 x Plating Frame PC + Tempered Glass Watch Case    Other items not included",,,Serie,9,Farve,Grøn,,,100,shopify,2,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw01-68-092-9.jpg,https://lux-case.com/media/catalog/product/l/c/lcw01-68-092-9.jpg,#serie_9,1,,,active,SE,,,,,,,#29ad29,false
LCW03-268-033,LCW03-268-033-1,5714864405776,"Samsung Galaxy Watch 3 (45mm) Glas, Plastik Skærmbeskytter",MERGE,MERGE,MERGE,"ENKAY HAT-PRINCE 2 in 1 0.2mm 2.5D 9H Tempered Glass Screen Film + Electroplating TPU Watch Protector Cover for Galaxy Watch3 45mm - Grey

    Made of soft and durable TPU

    Slim and lightweight design adds minimal bulk

    Full-around protection to the body and screen of watch from bumps and scratches

    Precise hole location allows easy access to the exposed buttons

    Electroplated coating is applied to make your smart watch shiny and outstanding

    Come with a high sensitive 9H tempered glass screen protector which is oil resistant and scratch resistant

Compatible with:

    Samsung Galaxy Watch3 45mm

Package included:

    1 x TPU All-around Protective Case
    1 x Tempered Glass Screen Protector
    Other items not included",Samsung,"Samsung, Samsung Galaxy Watch 3 (45mm), Samsung Galaxy Watch 3",Serie,1,Farve,Grå,,,100,shopify,2,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw03-268-033-1.jpg,https://lux-case.com/media/catalog/product/l/c/lcw03-268-033-1.jpg,#serie_1,1,,,active,SE,1549,Screen Protectors,Electronics > Electronics Accessories > Electronics Films & Shields > Screen Protectors,Samsung Galaxy Watch 3 (45mm),"Glas,  Plastik",,#808080,false
LCW03-268-033,LCW03-268-033-2,5714864405783,,MERGE,MERGE,MERGE,"ENKAY HAT-PRINCE 2 in 1 0.2mm 2.5D 9H Tempered Glass Screen Film + Electroplating TPU Watch Protector Cover for Galaxy Watch3 45mm - Grey

    Made of soft and durable TPU

    Slim and lightweight design adds minimal bulk

    Full-around protection to the body and screen of watch from bumps and scratches

    Precise hole location allows easy access to the exposed buttons

    Electroplated coating is applied to make your smart watch shiny and outstanding

    Come with a high sensitive 9H tempered glass screen protector which is oil resistant and scratch resistant

Compatible with:

    Samsung Galaxy Watch3 45mm

Package included:

    1 x TPU All-around Protective Case
    1 x Tempered Glass Screen Protector
    Other items not included",,,Serie,2,Farve,Grå,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw03-268-033-2.jpg,https://lux-case.com/media/catalog/product/l/c/lcw03-268-033-2.jpg,#serie_2,1,,,active,SE,,,,,,,#808080,false
LCW03-268-033,LCW03-268-033-3,5714864405790,,MERGE,MERGE,MERGE,"ENKAY HAT-PRINCE 2 in 1 0.2mm 2.5D 9H Tempered Glass Screen Film + Electroplating TPU Watch Protector Cover for Galaxy Watch3 45mm - Grey

    Made of soft and durable TPU

    Slim and lightweight design adds minimal bulk

    Full-around protection to the body and screen of watch from bumps and scratches

    Precise hole location allows easy access to the exposed buttons

    Electroplated coating is applied to make your smart watch shiny and outstanding

    Come with a high sensitive 9H tempered glass screen protector which is oil resistant and scratch resistant

Compatible with:

    Samsung Galaxy Watch3 45mm

Package included:

    1 x TPU All-around Protective Case
    1 x Tempered Glass Screen Protector
    Other items not included",,,Serie,3,Farve,Guld,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw03-268-033-3.jpg,https://lux-case.com/media/catalog/product/l/c/lcw03-268-033-3.jpg,#serie_3,1,,,active,SE,,,,,,,#b5a748,false
LCW03-268-033,LCW03-268-033-4,5714864405806,,MERGE,MERGE,MERGE,"ENKAY HAT-PRINCE 2 in 1 0.2mm 2.5D 9H Tempered Glass Screen Film + Electroplating TPU Watch Protector Cover for Galaxy Watch3 45mm - Grey

    Made of soft and durable TPU

    Slim and lightweight design adds minimal bulk

    Full-around protection to the body and screen of watch from bumps and scratches

    Precise hole location allows easy access to the exposed buttons

    Electroplated coating is applied to make your smart watch shiny and outstanding

    Come with a high sensitive 9H tempered glass screen protector which is oil resistant and scratch resistant

Compatible with:

    Samsung Galaxy Watch3 45mm

Package included:

    1 x TPU All-around Protective Case
    1 x Tempered Glass Screen Protector
    Other items not included",,,Serie,4,Farve,Grøn,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw03-268-033-4.jpg,https://lux-case.com/media/catalog/product/l/c/lcw03-268-033-4.jpg,#serie_4,1,,,active,SE,,,,,,,#29ad29,false
LCW03-268-034,LCW03-268-034,5714864405813,"Samsung Galaxy Watch 3 (45mm) Glas, Plastik Skærmbeskytter",MERGE,MERGE,MERGE,"ENKAY HAT-PRINCE Full Protection 2 in 1 TPU Protector Cover + 0.2mm 2.5D 9H Tempered Glass Screen Film for Samsung Galaxy Watch3 45mm

    Made of soft and durable TPU

    Slim and lightweight design adds minimal bulk

    Full-around protection to the body and screen of watch from bumps and scratches

    Precise hole location allows easy access to the exposed buttons

    Come with a high sensitive 9H tempered glass screen protector which is oil resistant and scratch resistant

Compatible with:

    Samsung Galaxy Watch3 45mm

Package included:

    1 x TPU All-around Protective Case
    1 x Tempered Glass Screen Protector
    Other items not included",Samsung,"Samsung, Samsung Galaxy Watch 3 (45mm), Samsung Galaxy Watch 3",Serie,034,Farve,Gennemsigtig,,,100,shopify,1,deny,manual,119,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw03-268-034.jpg,https://lux-case.com/media/catalog/product/l/c/lcw03-268-034.jpg,#serie_034,1,,,active,SE,1549,Screen Protectors,Electronics > Electronics Accessories > Electronics Films & Shields > Screen Protectors,Samsung Galaxy Watch 3 (45mm),"Glas,  Plastik",,#e8e8e8,false
LCW03-269-029,LCW03-269-029-1,5714864405820,"Samsung Galaxy Watch 3 (41mm) Glas, Plastik Skærmbeskytter",MERGE,MERGE,MERGE,"ENKAY HAT-PRINCE 2 in 1 Electroplating TPU Watch Protector Cover + 0.2mm 2.5D 9H Tempered Glass Screen Film for Galaxy Watch3 41mm - Grey

    Made of soft and durable TPU

    Slim and lightweight design adds minimal bulk

    Full-around protection to the body and screen of watch from bumps and scratches

    Precise hole location allows easy access to the exposed buttons

    Electroplated coating is applied to make your smart watch shiny and outstanding

    Come with a high sensitive 9H tempered glass screen protector which is oil resistant and scratch resistant

Compatible with:

    Samsung Galaxy Watch3 41mm

Package included:

    1 x TPU All-around Protective Case
    1 x Tempered Glass Screen Protector
    Other items not included",Samsung,"Samsung, Samsung Galaxy Watch 3 (41mm), Samsung Galaxy Watch 3",Serie,1,Farve,Grå,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw03-269-029-1.jpg,https://lux-case.com/media/catalog/product/l/c/lcw03-269-029-1.jpg,#serie_1,1,,,active,SE,1549,Screen Protectors,Electronics > Electronics Accessories > Electronics Films & Shields > Screen Protectors,Samsung Galaxy Watch 3 (41mm),"Glas,  Plastik",,#808080,false
LCW03-269-029,LCW03-269-029-2,5714864405837,,MERGE,MERGE,MERGE,"ENKAY HAT-PRINCE 2 in 1 Electroplating TPU Watch Protector Cover + 0.2mm 2.5D 9H Tempered Glass Screen Film for Galaxy Watch3 41mm - Grey

    Made of soft and durable TPU

    Slim and lightweight design adds minimal bulk

    Full-around protection to the body and screen of watch from bumps and scratches

    Precise hole location allows easy access to the exposed buttons

    Electroplated coating is applied to make your smart watch shiny and outstanding

    Come with a high sensitive 9H tempered glass screen protector which is oil resistant and scratch resistant

Compatible with:

    Samsung Galaxy Watch3 41mm

Package included:

    1 x TPU All-around Protective Case
    1 x Tempered Glass Screen Protector
    Other items not included",,,Serie,2,Farve,Grå,,,100,shopify,2,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw03-269-029-2.jpg,https://lux-case.com/media/catalog/product/l/c/lcw03-269-029-2.jpg,#serie_2,1,,,active,SE,,,,,,,#808080,false
LCW03-269-029,LCW03-269-029-3,5714864405844,,MERGE,MERGE,MERGE,"ENKAY HAT-PRINCE 2 in 1 Electroplating TPU Watch Protector Cover + 0.2mm 2.5D 9H Tempered Glass Screen Film for Galaxy Watch3 41mm - Grey

    Made of soft and durable TPU

    Slim and lightweight design adds minimal bulk

    Full-around protection to the body and screen of watch from bumps and scratches

    Precise hole location allows easy access to the exposed buttons

    Electroplated coating is applied to make your smart watch shiny and outstanding

    Come with a high sensitive 9H tempered glass screen protector which is oil resistant and scratch resistant

Compatible with:

    Samsung Galaxy Watch3 41mm

Package included:

    1 x TPU All-around Protective Case
    1 x Tempered Glass Screen Protector
    Other items not included",,,Serie,3,Farve,Guld,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw03-269-029-3.jpg,https://lux-case.com/media/catalog/product/l/c/lcw03-269-029-3.jpg,#serie_3,1,,,active,SE,,,,,,,#b5a748,false
LCW03-269-029,LCW03-269-029-4,5714864405851,,MERGE,MERGE,MERGE,"ENKAY HAT-PRINCE 2 in 1 Electroplating TPU Watch Protector Cover + 0.2mm 2.5D 9H Tempered Glass Screen Film for Galaxy Watch3 41mm - Grey

    Made of soft and durable TPU

    Slim and lightweight design adds minimal bulk

    Full-around protection to the body and screen of watch from bumps and scratches

    Precise hole location allows easy access to the exposed buttons

    Electroplated coating is applied to make your smart watch shiny and outstanding

    Come with a high sensitive 9H tempered glass screen protector which is oil resistant and scratch resistant

Compatible with:

    Samsung Galaxy Watch3 41mm

Package included:

    1 x TPU All-around Protective Case
    1 x Tempered Glass Screen Protector
    Other items not included",,,Serie,4,Farve,Grøn,,,100,shopify,2,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw03-269-029-4.jpg,https://lux-case.com/media/catalog/product/l/c/lcw03-269-029-4.jpg,#serie_4,1,,,active,SE,,,,,,,#29ad29,false
LCW03-269-028,LCW03-269-028,5714864405868,"Samsung Galaxy Watch 3 (41mm) Glas, Plastik Skærmbeskytter",MERGE,MERGE,MERGE,"ENKAY HAT-PRINCE 2 in 1 TPU All-wrapped Protector Cover + 0.2mm 2.5D 9H Tempered Glass Screen Protector for Galaxy Watch3 41mm

    Made of soft and durable TPU

    Slim and lightweight design adds minimal bulk

    Full-around protection to the body and screen of watch from bumps and scratches

    Precise hole location allows easy access to the exposed buttons

    Come with a high sensitive 9H tempered glass screen protector which is oil resistant and scratch resistant

Compatible with:

    Samsung Galaxy Watch3 41mm

Package included:

    1 x TPU All-around Protective Case
    1 x Tempered Glass Screen Protector
    Other items not included",Samsung,"Samsung, Samsung Galaxy Watch 3 (41mm), Samsung Galaxy Watch 3",Serie,028,Farve,Gennemsigtig,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw03-269-028.jpg,https://lux-case.com/media/catalog/product/l/c/lcw03-269-028.jpg,#serie_028,1,,,active,SE,1549,Screen Protectors,Electronics > Electronics Accessories > Electronics Films & Shields > Screen Protectors,Samsung Galaxy Watch 3 (41mm),"Glas,  Plastik",,#e8e8e8,false
LCW11-177-008,LCW11-177-008-1,5714864405936,"Huawei Watch GT 2 Pro Glas, Plastik Skærmbeskytter",MERGE,MERGE,MERGE,"Rubberized PC Case Frame with Tempered Glass Screen Protector for Huawei Watch GT 2 Pro - Black

    Made of premium plastic edge and tempered glass material, good protection

    Accurate opening for unhindered operation

    Protect your watch from daily damages

    Quick and easy installation

Compatible with:

    Huawei Watch GT 2 Pro

    Also known as Huawei Watch GT 2 Pro Classic, Huawei Watch GT 2 Pro Sport

Package included:

    1 x Rubberized PC Protective Frame with Tempered Glass Screen Film
    Other items not included",Huawei,"Huawei, Huawei Watch, Huawei Watch GT 2 Pro, Huawei Watch GT 2 Series",Serie,1,Farve,Sort,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-1.jpg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-1.jpg,#serie_1,1,,,active,SE,1549,Screen Protectors,Electronics > Electronics Accessories > Electronics Films & Shields > Screen Protectors,"Huawei Watch, Huawei Watch GT 2 Pro","Glas,  Plastik",,#000000,false
LCW11-177-008,LCW11-177-008-2,5714864405943,,MERGE,MERGE,MERGE,"Rubberized PC Case Frame with Tempered Glass Screen Protector for Huawei Watch GT 2 Pro - Black

    Made of premium plastic edge and tempered glass material, good protection

    Accurate opening for unhindered operation

    Protect your watch from daily damages

    Quick and easy installation

Compatible with:

    Huawei Watch GT 2 Pro

    Also known as Huawei Watch GT 2 Pro Classic, Huawei Watch GT 2 Pro Sport

Package included:

    1 x Rubberized PC Protective Frame with Tempered Glass Screen Film
    Other items not included",,,Serie,2,Farve,Hvid,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-2.jpg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-2.jpg,#serie_2,1,,,active,SE,,,,,,,#ffffff,false
LCW11-177-008,LCW11-177-008-3,5714864405950,,MERGE,MERGE,MERGE,"Rubberized PC Case Frame with Tempered Glass Screen Protector for Huawei Watch GT 2 Pro - Black

    Made of premium plastic edge and tempered glass material, good protection

    Accurate opening for unhindered operation

    Protect your watch from daily damages

    Quick and easy installation

Compatible with:

    Huawei Watch GT 2 Pro

    Also known as Huawei Watch GT 2 Pro Classic, Huawei Watch GT 2 Pro Sport

Package included:

    1 x Rubberized PC Protective Frame with Tempered Glass Screen Film
    Other items not included",,,Serie,3,Farve,Gennemsigtig,,,100,shopify,2,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-3.jpg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-3.jpg,#serie_3,1,,,active,SE,,,,,,,#e8e8e8,false
LCW11-177-008,LCW11-177-008-4,5714864405967,,MERGE,MERGE,MERGE,"Rubberized PC Case Frame with Tempered Glass Screen Protector for Huawei Watch GT 2 Pro - Black

    Made of premium plastic edge and tempered glass material, good protection

    Accurate opening for unhindered operation

    Protect your watch from daily damages

    Quick and easy installation

Compatible with:

    Huawei Watch GT 2 Pro

    Also known as Huawei Watch GT 2 Pro Classic, Huawei Watch GT 2 Pro Sport

Package included:

    1 x Rubberized PC Protective Frame with Tempered Glass Screen Film
    Other items not included",,,Serie,4,Farve,Grå,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-4.jpg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-4.jpg,#serie_4,1,,,active,SE,,,,,,,#808080,false
LCW11-177-008,LCW11-177-008-5,5714864405974,,MERGE,MERGE,MERGE,"Rubberized PC Case Frame with Tempered Glass Screen Protector for Huawei Watch GT 2 Pro - Black

    Made of premium plastic edge and tempered glass material, good protection

    Accurate opening for unhindered operation

    Protect your watch from daily damages

    Quick and easy installation

Compatible with:

    Huawei Watch GT 2 Pro

    Also known as Huawei Watch GT 2 Pro Classic, Huawei Watch GT 2 Pro Sport

Package included:

    1 x Rubberized PC Protective Frame with Tempered Glass Screen Film
    Other items not included",,,Serie,5,Farve,Grøn,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-5.jpg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-5.jpg,#serie_5,1,,,active,SE,,,,,,,#29ad29,false
LCW11-177-008,LCW11-177-008-6,5714864405981,,MERGE,MERGE,MERGE,"Rubberized PC Case Frame with Tempered Glass Screen Protector for Huawei Watch GT 2 Pro - Black

    Made of premium plastic edge and tempered glass material, good protection

    Accurate opening for unhindered operation

    Protect your watch from daily damages

    Quick and easy installation

Compatible with:

    Huawei Watch GT 2 Pro

    Also known as Huawei Watch GT 2 Pro Classic, Huawei Watch GT 2 Pro Sport

Package included:

    1 x Rubberized PC Protective Frame with Tempered Glass Screen Film
    Other items not included",,,Serie,6,Farve,Blå,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-6.jpg,https://lux-case.com/media/catalog/product/l/c/lcw11-177-008-6.jpg,#serie_6,1,,,active,SE,,,,,,,#0430e0,false
LCW11-186-001,LCW11-186-001-1,5714864405998,"Huawei Watch Glas, Plastik Skærmbeskytter",MERGE,MERGE,MERGE,"Rubberized PC Case Frame with Tempered Glass Screen Protector for Huawei Watch GT 2 Pro (Porsche Design) - Black

    Made of premium plastic edge and tempered glass material, good protection

    Accurate opening for unhindered operation

    Protect your watch from daily damages

    Quick and easy installation

Compatible with:

    Huawei Watch GT 2 Pro (Porsche Design)

Package included:

    1 x Rubberized PC Protective Frame with Tempered Glass Screen Film
    Other items not included",urrem.dk,Huawei Watch,Serie,1,Farve,Sort,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw11-186-001-1.jpg,https://lux-case.com/media/catalog/product/l/c/lcw11-186-001-1.jpg,#serie_1,1,,,active,SE,1549,Screen Protectors,Electronics > Electronics Accessories > Electronics Films & Shields > Screen Protectors,Huawei Watch,"Glas,  Plastik",,#000000,false
LCW11-186-001,LCW11-186-001-2,5714864406001,,MERGE,MERGE,MERGE,"Rubberized PC Case Frame with Tempered Glass Screen Protector for Huawei Watch GT 2 Pro (Porsche Design) - Black

    Made of premium plastic edge and tempered glass material, good protection

    Accurate opening for unhindered operation

    Protect your watch from daily damages

    Quick and easy installation

Compatible with:

    Huawei Watch GT 2 Pro (Porsche Design)

Package included:

    1 x Rubberized PC Protective Frame with Tempered Glass Screen Film
    Other items not included",,,Serie,2,Farve,Hvid,,,100,shopify,1,deny,manual,139,,TRUE,TRUE,kg,https://lux-case.com/media/catalog/product/l/c/lcw11-186-001-2.jpg,https://lux-case.com/media/catalog/product/l/c/lcw11-186-001-2.jpg,#serie_2,1,,,active,SE,,,,,,,#ffffff,false
